2023	5	27	147	0	240	47.6	237.7	1.49E+09	9.58E+08	3.31E+07	8.69E-14	1131.6	1254	2.84E+06	8.26E+05	5.38E+04	3.22E+07	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	250	47.6	237.7	1.26E+09	7.21E+08	2.39E+07	6.91E-14	1149.5	1254	2.68E+06	5.54E+05	5.12E+04	2.82E+07	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	260	47.6	237.7	1.07E+09	5.47E+08	1.74E+07	5.54E-14	1164.7	1254	2.54E+06	3.76E+05	4.93E+04	2.46E+07	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	270	47.6	237.7	9.13E+08	4.17E+08	1.28E+07	4.49E-14	1177.7	1254	2.42E+06	2.56E+05	4.77E+04	2.15E+07	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	280	47.6	237.7	7.81E+08	3.20E+08	9.46E+06	3.66E-14	1188.8	1254	2.31E+06	1.76E+05	4.65E+04	1.88E+07	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	290	47.6	237.7	6.70E+08	2.46E+08	7.02E+06	3.00E-14	1198.2	1254	2.21E+06	1.22E+05	4.55E+04	1.65E+07	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	300	47.6	237.7	5.77E+08	1.90E+08	5.23E+06	2.48E-14	1206.2	1254	2.11E+06	8.46E+04	4.46E+04	1.45E+07	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	310	47.6	237.7	4.98E+08	1.47E+08	3.92E+06	2.06E-14	1213	1254	2.03E+06	5.90E+04	4.38E+04	1.27E+07	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	320	47.6	237.7	4.30E+08	1.15E+08	2.94E+06	1.72E-14	1218.9	1254	1.95E+06	4.13E+04	4.32E+04	1.12E+07	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	330	47.6	237.7	3.73E+08	8.94E+07	2.21E+06	1.44E-14	1223.9	1254	1.87E+06	2.90E+04	4.26E+04	9.88E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	340	47.6	237.7	3.23E+08	6.98E+07	1.67E+06	1.21E-14	1228.1	1254	1.80E+06	2.04E+04	4.20E+04	8.72E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	350	47.6	237.7	2.81E+08	5.47E+07	1.26E+06	1.03E-14	1231.7	1254	1.73E+06	1.44E+04	4.15E+04	7.71E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	360	47.6	237.7	2.44E+08	4.29E+07	9.58E+05	8.70E-15	1234.9	1254	1.67E+06	1.02E+04	4.10E+04	6.82E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	370	47.6	237.7	2.12E+08	3.37E+07	7.27E+05	7.40E-15	1237.5	1254	1.61E+06	7.25E+03	4.06E+04	6.04E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	380	47.6	237.7	1.85E+08	2.65E+07	5.53E+05	6.32E-15	1239.8	1254	1.56E+06	5.15E+03	4.02E+04	5.35E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	390	47.6	237.7	1.61E+08	2.09E+07	4.22E+05	5.40E-15	1241.7	1254	1.50E+06	3.67E+03	3.97E+04	4.75E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	400	47.6	237.7	1.41E+08	1.65E+07	3.22E+05	4.64E-15	1243.4	1254	1.45E+06	2.62E+03	3.94E+04	4.21E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	410	47.6	237.7	1.23E+08	1.30E+07	2.46E+05	3.99E-15	1244.8	1254	1.40E+06	1.87E+03	3.90E+04	3.74E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	420	47.6	237.7	1.08E+08	1.03E+07	1.88E+05	3.43E-15	1246	1254	1.35E+06	1.34E+03	3.86E+04	3.33E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	430	47.6	237.7	9.41E+07	8.15E+06	1.44E+05	2.97E-15	1247.1	1254	1.31E+06	9.61E+02	3.83E+04	2.96E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	440	47.6	237.7	8.24E+07	6.46E+06	1.10E+05	2.57E-15	1248	1254	1.26E+06	6.89E+02	3.79E+04	2.63E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	450	47.6	237.7	7.21E+07	5.12E+06	8.47E+04	2.22E-15	1248.8	1254	1.22E+06	4.96E+02	3.76E+04	2.34E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	460	47.6	237.7	6.32E+07	4.06E+06	6.50E+04	1.93E-15	1249.4	1254	1.18E+06	3.57E+02	3.73E+04	2.09E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	470	47.6	237.7	5.54E+07	3.23E+06	5.00E+04	1.68E-15	1250	1254	1.14E+06	2.57E+02	3.69E+04	1.86E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	480	47.6	237.7	4.86E+07	2.57E+06	3.85E+04	1.46E-15	1250.5	1254	1.11E+06	1.85E+02	3.66E+04	1.66E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	490	47.6	237.7	4.27E+07	2.04E+06	2.97E+04	1.27E-15	1250.9	1254	1.07E+06	1.34E+02	3.63E+04	1.48E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	500	47.6	237.7	3.75E+07	1.63E+06	2.29E+04	1.11E-15	1251.3	1254	1.04E+06	9.67E+01	3.60E+04	1.32E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	510	47.6	237.7	3.29E+07	1.30E+06	1.76E+04	9.71E-16	1251.6	1254	1.00E+06	7.00E+01	3.57E+04	1.18E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	520	47.6	237.7	2.89E+07	1.03E+06	1.36E+04	8.49E-16	1251.8	1254	9.71E+05	5.07E+01	3.54E+04	1.05E+06	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	530	47.6	237.7	2.54E+07	8.26E+05	1.05E+04	7.44E-16	1252.1	1254	9.40E+05	3.68E+01	3.51E+04	9.40E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	540	47.6	237.7	2.24E+07	6.59E+05	8.15E+03	6.52E-16	1252.3	1254	9.10E+05	2.67E+01	3.48E+04	8.40E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	550	47.6	237.7	1.97E+07	5.27E+05	6.31E+03	5.72E-16	1252.4	1254	8.81E+05	1.94E+01	3.46E+04	7.51E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	560	47.6	237.7	1.73E+07	4.22E+05	4.89E+03	5.02E-16	1252.6	1254	8.53E+05	1.41E+01	3.43E+04	6.71E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	570	47.6	237.7	1.52E+07	3.38E+05	3.79E+03	4.42E-16	1252.7	1254	8.27E+05	1.03E+01	3.40E+04	6.01E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	580	47.6	237.7	1.34E+07	2.70E+05	2.94E+03	3.89E-16	1252.8	1254	8.01E+05	7.48E+00	3.37E+04	5.38E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	590	47.6	237.7	1.18E+07	2.17E+05	2.29E+03	3.42E-16	1252.9	1254	7.76E+05	5.46E+00	3.35E+04	4.81E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	600	47.6	237.7	1.04E+07	1.74E+05	1.78E+03	3.02E-16	1253	1254	7.52E+05	3.99E+00	3.32E+04	4.31E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	610	47.6	237.7	9.20E+06	1.40E+05	1.38E+03	2.66E-16	1253.1	1254	7.28E+05	2.91E+00	3.29E+04	3.86E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	620	47.6	237.7	8.12E+06	1.12E+05	1.08E+03	2.35E-16	1253.1	1254	7.06E+05	2.13E+00	3.27E+04	3.46E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	630	47.6	237.7	7.17E+06	9.00E+04	8.38E+02	2.08E-16	1253.2	1254	6.84E+05	1.56E+00	3.24E+04	3.10E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	640	47.6	237.7	6.33E+06	7.24E+04	6.53E+02	1.83E-16	1253.2	1254	6.63E+05	1.14E+00	3.22E+04	2.78E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	650	47.6	237.7	5.59E+06	5.82E+04	5.10E+02	1.62E-16	1253.3	1254	6.43E+05	8.39E-01	3.19E+04	2.49E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	660	47.6	237.7	4.94E+06	4.69E+04	3.98E+02	1.44E-16	1253.3	1254	6.23E+05	6.16E-01	3.17E+04	2.24E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	670	47.6	237.7	4.36E+06	3.78E+04	3.11E+02	1.27E-16	1253.3	1254	6.04E+05	4.52E-01	3.14E+04	2.01E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	680	47.6	237.7	3.86E+06	3.05E+04	2.43E+02	1.13E-16	1253.4	1254	5.86E+05	3.33E-01	3.12E+04	1.80E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	690	47.6	237.7	3.41E+06	2.46E+04	1.90E+02	1.00E-16	1253.4	1254	5.68E+05	2.45E-01	3.09E+04	1.62E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	700	47.6	237.7	3.02E+06	1.98E+04	1.49E+02	8.91E-17	1253.4	1254	5.51E+05	1.80E-01	3.07E+04	1.46E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	710	47.6	237.7	2.67E+06	1.60E+04	1.17E+02	7.92E-17	1253.4	1254	5.35E+05	1.33E-01	3.05E+04	1.31E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	720	47.6	237.7	2.37E+06	1.29E+04	9.14E+01	7.05E-17	1253.4	1254	5.19E+05	9.82E-02	3.02E+04	1.18E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	730	47.6	237.7	2.10E+06	1.05E+04	7.17E+01	6.28E-17	1253.5	1254	5.03E+05	7.25E-02	3.00E+04	1.06E+05	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	740	47.6	237.7	1.86E+06	8.47E+03	5.63E+01	5.60E-17	1253.5	1254	4.88E+05	5.36E-02	2.98E+04	9.51E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	750	47.6	237.7	1.65E+06	6.86E+03	4.43E+01	5.00E-17	1253.5	1254	4.74E+05	3.97E-02	2.96E+04	8.56E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	760	47.6	237.7	1.46E+06	5.55E+03	3.48E+01	4.46E-17	1253.5	1254	4.60E+05	2.94E-02	2.93E+04	7.70E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
